Date,msft,google,meta,tesla
21-02-2023,252.6699982,92.05000305,172.0800018,197.3699951
22-02-2023,251.5099945,91.80000305,171.1199951,200.8600006
23-02-2023,254.7700043,91.06999969,172.0399933,202.0700073
24-02-2023,249.2200012,89.34999847,170.3899994,196.8800049
27-02-2023,250.1600037,90.09999847,169.5399933,207.6300049
28-02-2023,249.4199982,90.30000305,174.9400024,205.7100067
01-03-2023,246.2700043,90.51000214,173.4199982,202.7700043
02-03-2023,251.1100006,92.30999756,174.5299988,190.8999939
03-03-2023,255.2899933,94.01999664,185.25,197.7899933
06-03-2023,256.8699951,95.58000183,184.8999939,193.8099976
07-03-2023,254.1499939,94.16999817,184.5099945,187.7100067
08-03-2023,253.6999969,94.65000153,184.9700012,182
09-03-2023,252.3200073,92.66000366,181.6900024,172.9199982
10-03-2023,248.5899963,91.01000214,179.5099945,173.4400024
13-03-2023,253.9199982,91.66000366,180.8999939,174.4799957
14-03-2023,260.7900085,94.25,194.0200043,183.2599945
15-03-2023,265.4400024,96.55000305,197.75,180.4499969
16-03-2023,276.2000122,101.0699997,204.9299927,184.1300049
17-03-2023,279.4299927,102.4599991,195.6100006,180.1300049
20-03-2023,272.230011,101.9300003,197.8099976,183.25
21-03-2023,273.7799988,105.8399963,202.1600037,197.5800018
22-03-2023,272.2900085,104.2200012,199.8099976,191.1499939
23-03-2023,277.6600037,106.2600021,204.2799988,192.2200012
24-03-2023,280.5700073,106.0599976,206.0099945,190.4100037
27-03-2023,276.3800049,103.0599976,202.8399963,191.8099976
28-03-2023,275.230011,101.3600006,200.6799927,189.1900024
29-03-2023,280.5100098,101.9000015,205.3500061,193.8800049
30-03-2023,284.0499878,101.3199997,207.8399963,195.2799988
31-03-2023,288.2999878,104,211.9400024,207.4600067
03-04-2023,287.230011,104.9100037,213.0700073,194.7700043
04-04-2023,287.1799927,105.1200027,214.7200012,192.5800018
05-04-2023,284.3399963,104.9499969,211.4799957,185.5200043
06-04-2023,291.6000061,108.9000015,216.1000061,185.0599976
10-04-2023,289.3900146,106.9499969,214.75,184.5099945
11-04-2023,282.8299866,106.1200027,213.8500061,186.7899933
12-04-2023,283.4899902,105.2200012,214,180.5399933
13-04-2023,289.8399963,108.1900024,220.3500061,185.8999939
14-04-2023,286.1400146,109.4599991,221.4900055,185
17-04-2023,288.7999878,106.4199982,218.8600006,187.0399933
18-04-2023,288.3699951,105.1200027,217.8899994,184.3099976
19-04-2023,288.4500122,105.0199966,215.6999969,180.5899963
20-04-2023,286.1099854,105.9000015,213.0700073,162.9900055
21-04-2023,285.7600098,105.9100037,212.8899994,165.0800018
24-04-2023,281.769989,106.7799988,212.7899933,162.5500031
25-04-2023,275.4200134,104.6100006,207.5500031,160.6699982
26-04-2023,295.3699951,104.4499969,209.3999939,153.75
27-04-2023,304.8299866,108.3700027,238.5599976,160.1900024
28-04-2023,307.2600098,108.2200012,240.3200073,164.3099976
01-05-2023,305.5599976,107.7099991,243.1799927,161.8300018
02-05-2023,305.4100037,105.9800034,239.2400055,160.3099976
03-05-2023,304.3999939,106.1200027,237.0299988,160.6100006
04-05-2023,305.4100037,105.2099991,233.5200043,161.1999969
05-05-2023,310.6499939,106.2149963,232.7799988,170.0599976
08-05-2023,308.6499939,108.2399979,233.2700043,171.7899933
09-05-2023,307,107.9400024,233.3699951,169.1499939
10-05-2023,312.3099976,112.2799988,233.0800018,168.5399933
11-05-2023,310.1099854,116.9000015,235.7899933,172.0800018
12-05-2023,308.9700012,117.9199982,233.8099976,167.9799957
15-05-2023,309.4599915,116.9599991,238.8600006,166.3500061
16-05-2023,311.7399902,120.0899963,238.8200073,166.5200043
17-05-2023,314,121.4800034,242.4900055,173.8600006
18-05-2023,318.519989,123.5199966,246.8500061,176.8899994
19-05-2023,318.3399963,123.25,245.6399994,180.1399994
22-05-2023,321.1799927,125.8700027,248.3200073,188.8699951
23-05-2023,315.2600098,123.2900009,246.7400055,185.7700043
24-05-2023,313.8500061,121.6399994,249.2100067,182.8999939
25-05-2023,325.9200134,124.3499985,252.6900024,184.4700012
26-05-2023,332.8900146,125.4300003,262.0400085,193.1699982
30-05-2023,331.2099915,124.6399994,262.519989,201.1600037
31-05-2023,328.3900146,123.3700027,264.7200012,203.9299927
01-06-2023,332.5799866,124.3700027,272.6099854,207.5200043
02-06-2023,335.3999939,125.2300034,272.6099854,213.9700012
05-06-2023,335.9400024,126.6299973,271.3900146,217.6100006
06-06-2023,333.6799927,127.9100037,271.1199951,221.3099976
07-06-2023,323.3800049,122.9400024,263.6000061,224.5700073
08-06-2023,325.2600098,122.6699982,264.5799866,234.8600006
09-06-2023,326.7900085,122.8700027,264.9500122,244.3999939
12-06-2023,331.8500061,124.3499985,271.0499878,249.8300018
13-06-2023,334.2900085,124.4300003,271.3200073,258.7099915
14-06-2023,337.3399963,124.3799973,273.3500061,256.7900085
15-06-2023,348.1000061,125.7900009,281.8299866,255.8999939
16-06-2023,342.3299866,124.0599976,281,260.5400085
20-06-2023,338.0499878,123.8499985,284.3299866,274.4500122
21-06-2023,333.5599976,121.2600021,281.6400146,259.4599915
22-06-2023,339.7099915,123.8700027,284.8800049,264.6099854
23-06-2023,335.019989,123.0199966,288.730011,256.6000061
26-06-2023,328.6000061,119.0899963,278.4700012,241.0500031
27-06-2023,334.5700073,119.0100021,287.0499878,250.2100067
28-06-2023,335.8500061,121.0800018,285.2900085,256.2399902
29-06-2023,335.0499878,120.0100021,281.5299988,257.5
30-06-2023,340.5400085,120.9700012,286.980011,261.769989
03-07-2023,337.9899902,120.5599976,286.019989,279.8200073
05-07-2023,338.1499939,122.6299973,294.3699951,282.480011
06-07-2023,341.269989,120.9300003,291.9899902,276.5400085
07-07-2023,337.2200012,120.1399994,290.5299988,274.4299927
10-07-2023,331.8299866,116.8700027,294.1000061,269.6099854
11-07-2023,332.4700012,117.7099991,298.2900085,269.7900085
12-07-2023,337.2000122,119.6200027,309.3399963,271.9899902
13-07-2023,342.6600037,124.8300018,313.4100037,277.8999939
14-07-2023,345.2399902,125.6999969,308.8699951,281.3800049
17-07-2023,345.730011,125.0599976,310.6199951,290.3800049
18-07-2023,359.4899902,124.0800018,312.0499878,293.3399963
19-07-2023,355.0799866,122.7799988,316.0100098,291.2600098
20-07-2023,346.8699951,119.5299988,302.519989,262.8999939
21-07-2023,343.769989,120.3099976,294.2600098,260.019989
24-07-2023,345.1099854,121.8799973,291.6099854,269.0599976
25-07-2023,350.980011,122.7900009,294.4700012,265.2799988
26-07-2023,337.769989,129.6600037,298.5700073,264.3500061
27-07-2023,330.7200012,129.8699951,311.7099915,255.7100067
28-07-2023,338.3699951,133.0099945,325.480011,266.4400024
31-07-2023,335.9200134,133.1100006,318.6000061,267.4299927
01-08-2023,336.3399963,131.8899994,322.7099915,261.0700073
02-08-2023,327.5,128.6399994,314.3099976,254.1100006
03-08-2023,326.6600037,128.7700043,313.1900024,259.3200073
04-08-2023,327.7799988,128.5399933,310.730011,253.8600006
07-08-2023,330.1099854,131.9400024,316.5599976,251.4499969
08-08-2023,326.0499878,131.8399963,312.6400146,249.6999969
09-08-2023,322.230011,130.1499939,305.2099915,242.1900024
10-08-2023,322.9299927,130.2100067,305.7399902,245.3399963
11-08-2023,321.0100098,130.1699982,301.6400146,242.6499939
14-08-2023,324.0400085,131.8300018,306.1900024,239.7599945
15-08-2023,321.8599854,130.2700043,301.9500122,232.9600067
16-08-2023,320.3999939,129.1100006,294.2900085,225.6000061
17-08-2023,316.8800049,130.4600067,285.0899963,219.2200012
18-08-2023,316.480011,128.1100006,283.25,215.4900055
